rgn_id,loiczid,proportionArea,csquarecode,cellarea
4,29281.0,0.19,1606:390:3,1069.87
4,29282.0,0.21,1606:390:4,1069.87
4,29283.0,0.11,1606:391:3,1069.87
4,29284.0,0.08,1606:391:4,1069.87
4,29285.0,0.01,1606:392:3,1069.87
4,29286.0,0.06,1606:392:4,1069.87
4,29287.0,0.06,1606:393:3,1069.87
4,29288.0,0.05,1606:393:4,1069.87
4,29289.0,0.04,1606:394:3,1069.87
4,29294.0,0.26,1606:496:4,1069.87
4,29295.0,0.27,1606:497:3,1069.87
4,29296.0,0.06,1606:497:4,1069.87
4,29297.0,0.01,1606:498:3,1069.87
4,29306.0,0.15,1607:392:4,1069.87
4,29308.0,0.19,1607:393:4,1069.87
4,29327.0,0.08,1608:393:3,1069.87
4,29328.0,0.29,1608:393:4,1069.87
4,29480.0,0.1,1615:499:4,1069.87
4,29481.0,0.08,1616:390:3,1069.87
4,29482.0,0.08,1616:390:4,1069.87
4,29483.0,0.36,1616:391:3,1069.87
4,29484.0,0.3,1616:391:4,1069.87
4,29485.0,0.1,1616:392:3,1069.87
4,29486.0,0.07,1616:392:4,1069.87
4,29487.0,0.07,1616:393:3,1069.87
4,29488.0,0.08,1616:393:4,1069.87
4,29489.0,0.09,1616:394:3,1069.87
4,29490.0,0.09,1616:394:4,1069.87
4,29491.0,0.06,1616:495:3,1069.87
4,29492.0,0.09,1616:495:4,1069.87
4,29493.0,0.07,1616:496:3,1069.87
4,29494.0,0.04,1616:496:4,1069.87
4,29495.0,0.09,1616:497:3,1069.87
4,29496.0,0.25,1616:497:4,1069.87
4,29497.0,0.82,1616:498:3,1069.87
4,29498.0,0.86,1616:498:4,1069.87
4,29499.0,0.71,1616:499:3,1069.87
4,29500.0,0.02,1616:499:4,1069.87
4,29501.0,0.32,1617:390:3,1069.87
4,29502.0,0.12,1617:390:4,1069.87
4,29505.0,0.04,1617:392:3,1069.87
4,29506.0,0.07,1617:392:4,1069.87
4,29507.0,0.14,1617:393:3,1069.87
4,29508.0,0.05,1617:393:4,1069.87
4,29509.0,0.07,1617:394:3,1069.87
4,29510.0,0.01,1617:394:4,1069.87
4,29511.0,0.06,1617:495:3,1069.87
4,29512.0,0.08,1617:495:4,1069.87
4,29513.0,0.07,1617:496:3,1069.87
4,29514.0,0.06,1617:496:4,1069.87
4,29515.0,0.08,1617:497:3,1069.87
4,29516.0,0.06,1617:497:4,1069.87
4,29521.0,0.1,7617:499:2,1095.13
4,29522.0,0.1,7617:499:1,1095.13
4,29523.0,0.1,7617:498:2,1095.13
4,29524.0,0.1,7617:498:1,1095.13
4,29525.0,0.1,7617:497:2,1095.13
4,29526.0,0.1,7617:497:1,1095.13
4,29527.0,0.1,7617:496:2,1095.13
4,29528.0,0.1,7617:496:1,1095.13
4,29529.0,0.1,7617:495:2,1095.13
4,29530.0,0.1,7617:495:1,1095.13
4,29531.0,0.1,7617:394:2,1095.13
4,29532.0,0.1,7617:394:1,1095.13
4,29533.0,0.1,7617:393:2,1095.13
4,29534.0,0.1,7617:393:1,1095.13
4,29535.0,0.1,7617:392:2,1095.13
4,29536.0,0.1,7617:392:1,1095.13
4,29537.0,0.1,7617:391:2,1095.13
4,29538.0,0.1,7617:391:1,1095.13
4,29539.0,0.1,7617:390:2,1095.13
4,29540.0,0.1,7617:390:1,1095.13
4,29541.0,0.1,7616:499:2,1095.13
4,29542.0,0.1,7616:499:1,1095.13
4,29543.0,0.1,7616:498:2,1095.13
4,29544.0,0.1,7616:498:1,1095.13
4,29545.0,0.1,7616:497:2,1095.13
4,29546.0,0.1,7616:497:1,1095.13
4,29547.0,0.1,7616:496:2,1095.13
4,29548.0,0.1,7616:496:1,1095.13
4,29549.0,0.1,7616:495:2,1095.13
4,29550.0,0.1,7616:495:1,1095.13
4,29551.0,0.1,7616:394:2,1095.13
4,29552.0,0.1,7616:394:1,1095.13
4,29553.0,0.1,7616:393:2,1095.13
4,29554.0,0.1,7616:393:1,1095.13
4,29555.0,0.1,7616:392:2,1095.13
4,29556.0,0.1,7616:392:1,1095.13
4,29557.0,0.1,7616:391:2,1095.13
4,29558.0,0.1,7616:391:1,1095.13
4,29559.0,0.1,7616:390:2,1095.13
4,29560.0,0.1,7616:390:1,1095.13
4,29561.0,0.1,7615:499:2,1095.13
4,29562.0,0.1,7615:499:1,1095.13
4,29563.0,0.1,7615:498:2,1095.13
4,29564.0,0.1,7615:498:1,1095.13
4,29565.0,0.1,7615:497:2,1095.13
4,29566.0,0.1,7615:497:1,1095.13
4,29567.0,0.1,7615:496:2,1095.13
4,29568.0,0.1,7615:496:1,1095.13
4,29569.0,0.1,7615:495:2,1095.13
4,29570.0,0.1,7615:495:1,1095.13
4,29571.0,0.1,7615:394:2,1095.13
4,29572.0,0.1,7615:394:1,1095.13
4,29573.0,0.1,7615:393:2,1095.13
4,29574.0,0.1,7615:393:1,1095.13
4,29575.0,0.1,7615:392:2,1095.13
4,29576.0,0.1,7615:392:1,1095.13
4,29577.0,0.1,7615:391:2,1095.13
4,29578.0,0.1,7615:391:1,1095.13
4,29579.0,0.1,7615:390:2,1095.13
4,29580.0,0.1,7615:390:1,1095.13
4,29581.0,0.1,7614:499:2,1095.13
4,29582.0,0.1,7614:499:1,1095.13
4,29583.0,0.1,7614:498:2,1095.13
4,29584.0,0.1,7614:498:1,1095.13
4,29585.0,0.1,7614:497:2,1095.13
4,29586.0,0.1,7614:497:1,1095.13
4,29587.0,0.1,7614:496:2,1095.13
4,29588.0,0.1,7614:496:1,1095.13
4,29589.0,0.1,7614:495:2,1095.13
4,29590.0,0.1,7614:495:1,1095.13
4,29591.0,0.1,7614:394:2,1095.13
4,29592.0,0.1,7614:394:1,1095.13
4,29593.0,0.1,7614:393:2,1095.13
4,29594.0,0.1,7614:393:1,1095.13
4,29595.0,0.1,7614:392:2,1095.13
4,29596.0,0.1,7614:392:1,1095.13
4,29597.0,0.1,7614:391:2,1095.13
4,29598.0,0.1,7614:391:1,1095.13
4,29599.0,0.1,7614:390:2,1095.13
4,29600.0,0.1,7614:390:1,1095.13
4,29601.0,0.1,7613:499:2,1095.13
4,29602.0,0.1,7613:499:1,1095.13
4,29603.0,0.1,7613:498:2,1095.13
4,29604.0,0.1,7613:498:1,1095.13
4,29605.0,0.1,7613:497:2,1095.13
4,29606.0,0.1,7613:497:1,1095.13
4,29607.0,0.1,7613:496:2,1095.13
4,29608.0,0.1,7613:496:1,1095.13
4,29609.0,0.1,7613:495:2,1095.13
4,29610.0,0.1,7613:495:1,1095.13
4,29611.0,0.1,7613:394:2,1095.13
4,29612.0,0.1,7613:394:1,1095.13
4,29613.0,0.1,7613:393:2,1095.13
4,29614.0,0.1,7613:393:1,1095.13
4,29615.0,0.1,7613:392:2,1095.13
4,29616.0,0.1,7613:392:1,1095.13
4,29617.0,0.1,7613:391:2,1095.13
4,29618.0,0.1,7613:391:1,1095.13
4,29619.0,0.1,7613:390:2,1095.13
4,29620.0,0.1,7613:390:1,1095.13
4,29621.0,0.1,7612:499:2,1095.13
4,29622.0,0.1,7612:499:1,1095.13
4,29623.0,0.1,7612:498:2,1095.13
4,29624.0,0.1,7612:498:1,1095.13
4,29625.0,0.1,7612:497:2,1095.13
4,29626.0,0.1,7612:497:1,1095.13
4,29627.0,0.1,7612:496:2,1095.13
4,29628.0,0.1,7612:496:1,1095.13
4,29629.0,0.1,7612:495:2,1095.13
4,29630.0,0.1,7612:495:1,1095.13
4,29631.0,0.1,7612:394:2,1095.13
4,29632.0,0.1,7612:394:1,1095.13
4,29633.0,0.1,7612:393:2,1095.13
4,29634.0,0.1,7612:393:1,1095.13
4,29635.0,0.1,7612:392:2,1095.13
4,29636.0,0.1,7612:392:1,1095.13
4,29637.0,0.1,7612:391:2,1095.13
4,29638.0,0.1,7612:391:1,1095.13
4,29639.0,0.1,7612:390:2,1095.13
4,29640.0,0.1,7612:390:1,1095.13
4,29641.0,0.1,7611:499:2,1095.13
4,29642.0,0.1,7611:499:1,1095.13
4,29643.0,0.1,7611:498:2,1095.13
4,29644.0,0.1,7611:498:1,1095.13
4,29645.0,0.1,7611:497:2,1095.13
4,29646.0,0.1,7611:497:1,1095.13
4,29647.0,0.1,7611:496:2,1095.13
4,29648.0,0.1,7611:496:1,1095.13
4,29649.0,0.1,7611:495:2,1095.13
4,29650.0,0.1,7611:495:1,1095.13
4,29651.0,0.1,7611:394:2,1095.13
4,29652.0,0.1,7611:394:1,1095.13
4,29653.0,0.1,7611:393:2,1095.13
4,29654.0,0.1,7611:393:1,1095.13
4,29655.0,0.1,7611:392:2,1095.13
4,29656.0,0.1,7611:392:1,1095.13
4,29657.0,0.1,7611:391:2,1095.13
4,29658.0,0.1,7611:391:1,1095.13
4,29659.0,0.1,7611:390:2,1095.13
4,29660.0,0.1,7611:390:1,1095.13
4,29661.0,0.1,7610:499:2,1095.13
4,29662.0,0.1,7610:499:1,1095.13
4,29663.0,0.1,7610:498:2,1095.13
4,29664.0,0.1,7610:498:1,1095.13
4,29665.0,0.1,7610:497:2,1095.13
4,29666.0,0.1,7610:497:1,1095.13
4,29667.0,0.1,7610:496:2,1095.13
4,29668.0,0.1,7610:496:1,1095.13
4,29669.0,0.1,7610:495:2,1095.13
4,29670.0,0.1,7610:495:1,1095.13
4,29671.0,0.1,7610:394:2,1095.13
4,29672.0,0.1,7610:394:1,1095.13
4,29673.0,0.1,7610:393:2,1095.13
4,29674.0,0.1,7610:393:1,1095.13
4,29675.0,0.1,7610:392:2,1095.13
4,29676.0,0.1,7610:392:1,1095.13
4,29677.0,0.1,7610:391:2,1095.13
4,29678.0,0.1,7610:391:1,1095.13
4,29679.0,0.1,7610:390:2,1095.13
4,29680.0,0.1,7610:390:1,1095.13
4,29681.0,0.1,7609:499:2,1095.13
4,29682.0,0.1,7609:499:1,1095.13
4,29683.0,0.1,7609:498:2,1095.13
4,29684.0,0.1,7609:498:1,1095.13
4,29685.0,0.1,7609:497:2,1095.13
4,29686.0,0.1,7609:497:1,1095.13
4,29687.0,0.1,7609:496:2,1095.13
4,29688.0,0.1,7609:496:1,1095.13
4,29689.0,0.1,7609:495:2,1095.13
4,29690.0,0.1,7609:495:1,1095.13
4,29691.0,0.1,7609:394:2,1095.13
4,29692.0,0.1,7609:394:1,1095.13
4,29693.0,0.1,7609:393:2,1095.13
4,29694.0,0.1,7609:393:1,1095.13
4,29695.0,0.1,7609:392:2,1095.13
4,29696.0,0.1,7609:392:1,1095.13
4,29697.0,0.1,7609:391:2,1095.13
4,29698.0,0.1,7609:391:1,1095.13
4,29699.0,0.1,7609:390:2,1095.13
4,29700.0,0.1,7609:390:1,1095.13
4,29701.0,0.1,7608:499:2,1095.13
4,29702.0,0.1,7608:499:1,1095.13
4,29703.0,0.1,7608:498:2,1095.13
4,29704.0,0.1,7608:498:1,1095.13
4,29705.0,0.1,7608:497:2,1095.13
4,29706.0,0.1,7608:497:1,1095.13
4,29707.0,0.1,7608:496:2,1095.13
4,29708.0,0.1,7608:496:1,1095.13
4,29709.0,0.1,7608:495:2,1095.13
4,29710.0,0.1,7608:495:1,1095.13
4,29711.0,0.1,7608:394:2,1095.13
4,29712.0,0.1,7608:394:1,1095.13
4,29713.0,0.1,7608:393:2,1095.13
4,29714.0,0.1,7608:393:1,1095.13
4,29715.0,0.1,7608:392:2,1095.13
4,29716.0,0.1,7608:392:1,1095.13
4,29717.0,0.1,7608:391:2,1095.13
4,29718.0,0.1,7608:391:1,1095.13
4,29719.0,0.1,7608:390:2,1095.13
4,29720.0,0.1,7608:390:1,1095.13
4,29721.0,0.1,7607:499:2,1095.13
4,29722.0,0.1,7607:499:1,1095.13
4,29723.0,0.1,7607:498:2,1095.13
4,29724.0,0.1,7607:498:1,1095.13
4,29725.0,0.1,7607:497:2,1095.13
4,29726.0,0.1,7607:497:1,1095.13
4,29727.0,0.1,7607:496:2,1095.13
4,29728.0,0.1,7607:496:1,1095.13
4,29729.0,0.1,7607:495:2,1095.13
4,29730.0,0.1,7607:495:1,1095.13
4,29731.0,0.1,7607:394:2,1095.13
4,29732.0,0.1,7607:394:1,1095.13
4,29733.0,0.1,7607:393:2,1095.13
4,29734.0,0.1,7607:393:1,1095.13
4,29735.0,0.1,7607:392:2,1095.13
4,29736.0,0.1,7607:392:1,1095.13
4,29737.0,0.1,7607:391:2,1095.13
4,29738.0,0.1,7607:391:1,1095.13
4,29739.0,0.1,7607:390:2,1095.13
4,29740.0,0.1,7607:390:1,1095.13
4,29741.0,0.1,7606:499:2,1095.13
4,29742.0,0.1,7606:499:1,1095.13
4,29743.0,0.1,7606:498:2,1095.13
4,29744.0,0.1,7606:498:1,1095.13
4,29745.0,0.1,7606:497:2,1095.13
4,29746.0,0.1,7606:497:1,1095.13
4,29747.0,0.1,7606:496:2,1095.13
4,29748.0,0.1,7606:496:1,1095.13
4,29749.0,0.1,7606:495:2,1095.13
4,29750.0,0.1,7606:495:1,1095.13
4,29751.0,0.1,7606:394:2,1095.13
4,29752.0,0.1,7606:394:1,1095.13
4,29753.0,0.1,7606:393:2,1095.13
4,29754.0,0.1,7606:393:1,1095.13
4,29755.0,0.1,7606:392:2,1095.13
4,29756.0,0.1,7606:392:1,1095.13
4,29757.0,0.1,7606:391:2,1095.13
4,29758.0,0.1,7606:391:1,1095.13
4,29759.0,0.1,7606:390:2,1095.13
4,29760.0,0.1,7606:390:1,1095.13
4,29761.0,0.1,7605:499:2,1095.13
4,29762.0,0.1,7605:499:1,1095.13
4,29763.0,0.1,7605:498:2,1095.13
4,29764.0,0.1,7605:498:1,1095.13
4,29765.0,0.1,7605:497:2,1095.13
4,29766.0,0.1,7605:497:1,1095.13
4,29767.0,0.1,7605:496:2,1095.13
4,29768.0,0.1,7605:496:1,1095.13
4,29769.0,0.1,7605:495:2,1095.13
4,29770.0,0.1,7605:495:1,1095.13
4,29771.0,0.1,7605:394:2,1095.13
4,29772.0,0.1,7605:394:1,1095.13
4,29773.0,0.1,7605:393:2,1095.13
4,29774.0,0.1,7605:393:1,1095.13
4,29775.0,0.1,7605:392:2,1095.13
4,29776.0,0.1,7605:392:1,1095.13
4,29777.0,0.1,7605:391:2,1095.13
4,29778.0,0.1,7605:391:1,1095.13
4,29779.0,0.1,7605:390:2,1095.13
4,29780.0,0.1,7605:390:1,1095.13
4,29781.0,0.1,7604:499:2,1095.13
4,29782.0,0.1,7604:499:1,1095.13
4,29783.0,0.1,7604:498:2,1095.13
4,29784.0,0.1,7604:498:1,1095.13
4,29785.0,0.1,7604:497:2,1095.13
4,29786.0,0.1,7604:497:1,1095.13
4,29787.0,0.1,7604:496:2,1095.13
4,29788.0,0.1,7604:496:1,1095.13
4,29789.0,0.1,7604:495:2,1095.13
4,29790.0,0.1,7604:495:1,1095.13
4,29791.0,0.1,7604:394:2,1095.13
4,29792.0,0.1,7604:394:1,1095.13
4,29793.0,0.1,7604:393:2,1095.13
4,29794.0,0.1,7604:393:1,1095.13
4,29795.0,0.1,7604:392:2,1095.13
4,29796.0,0.1,7604:392:1,1095.13
4,29797.0,0.1,7604:391:2,1095.13
4,29798.0,0.1,7604:391:1,1095.13
4,29799.0,0.1,7604:390:2,1095.13
4,29800.0,0.1,7604:390:1,1095.13
4,29801.0,0.1,7603:499:2,1095.13
4,29802.0,0.1,7603:499:1,1095.13
4,29803.0,0.1,7603:498:2,1095.13
4,29804.0,0.1,7603:498:1,1095.13
4,29805.0,0.1,7603:497:2,1095.13
4,29806.0,0.1,7603:497:1,1095.13
4,29807.0,0.1,7603:496:2,1095.13
4,29808.0,0.1,7603:496:1,1095.13
4,29809.0,0.1,7603:495:2,1095.13
4,29810.0,0.1,7603:495:1,1095.13
4,29811.0,0.1,7603:394:2,1095.13
4,29812.0,0.1,7603:394:1,1095.13
4,29813.0,0.1,7603:393:2,1095.13
4,29814.0,0.1,7603:393:1,1095.13
4,29815.0,0.1,7603:392:2,1095.13
4,29816.0,0.1,7603:392:1,1095.13
4,29817.0,0.1,7603:391:2,1095.13
4,29818.0,0.1,7603:391:1,1095.13
4,29819.0,0.1,7603:390:2,1095.13
4,29820.0,0.1,7603:390:1,1095.13
4,29821.0,0.1,7602:499:2,1095.13
4,29822.0,0.1,7602:499:1,1095.13
4,29823.0,0.1,7602:498:2,1095.13
4,29824.0,0.1,7602:498:1,1095.13
4,29825.0,0.1,7602:497:2,1095.13
4,29826.0,0.1,7602:497:1,1095.13
4,29827.0,0.1,7602:496:2,1095.13
4,29828.0,0.1,7602:496:1,1095.13
4,29829.0,0.1,7602:495:2,1095.13
4,29830.0,0.1,7602:495:1,1095.13
4,29831.0,0.1,7602:394:2,1095.13
4,29832.0,0.1,7602:394:1,1095.13
4,29833.0,0.1,7602:393:2,1095.13
4,29834.0,0.1,7602:393:1,1095.13
4,29835.0,0.1,7602:392:2,1095.13
4,29836.0,0.1,7602:392:1,1095.13
4,29837.0,0.1,7602:391:2,1095.13
4,29838.0,0.1,7602:391:1,1095.13
4,29839.0,0.1,7602:390:2,1095.13
4,29840.0,0.1,7602:390:1,1095.13
4,29841.0,0.1,7601:499:2,1095.13
4,29842.0,0.1,7601:499:1,1095.13
4,29843.0,0.1,7601:498:2,1095.13
4,29844.0,0.1,7601:498:1,1095.13
4,29845.0,0.1,7601:497:2,1095.13
4,29846.0,0.1,7601:497:1,1095.13
4,29847.0,0.1,7601:496:2,1095.13
4,29848.0,0.1,7601:496:1,1095.13
4,29849.0,0.1,7601:495:2,1095.13
4,29850.0,0.1,7601:495:1,1095.13
4,29851.0,0.1,7601:394:2,1095.13
4,29852.0,0.1,7601:394:1,1095.13
4,29853.0,0.1,7601:393:2,1095.13
4,29854.0,0.1,7601:393:1,1095.13
4,29855.0,0.1,7601:392:2,1095.13
4,29856.0,0.1,7601:392:1,1095.13
4,29857.0,0.1,7601:391:2,1095.13
4,29858.0,0.1,7601:391:1,1095.13
4,29859.0,0.1,7601:390:2,1095.13
4,29860.0,0.1,7601:390:1,1095.13
4,29861.0,0.1,7600:499:2,1095.13
4,29862.0,0.1,7600:499:1,1095.13
4,29863.0,0.1,7600:498:2,1095.13
4,29864.0,0.1,7600:498:1,1095.13
4,29865.0,0.1,7600:497:2,1095.13
4,29866.0,0.1,7600:497:1,1095.13
4,29867.0,0.1,7600:496:2,1095.13
4,29868.0,0.1,7600:496:1,1095.13
4,29869.0,0.1,7600:495:2,1095.13
4,29870.0,0.1,7600:495:1,1095.13
4,29871.0,0.1,7600:394:2,1095.13
4,29872.0,0.1,7600:394:1,1095.13
4,29873.0,0.1,7600:393:2,1095.13
4,29874.0,0.1,7600:393:1,1095.13
4,29875.0,0.1,7600:392:2,1095.13
4,29876.0,0.1,7600:392:1,1095.13
4,29877.0,0.1,7600:391:2,1095.13
4,29878.0,0.1,7600:391:1,1095.13
4,29879.0,0.1,7600:390:2,1095.13
4,29880.0,0.1,7600:390:1,1095.13
4,29881.0,0.1,1600:390:1,1095.13
4,29882.0,0.1,1600:390:2,1095.13
4,29883.0,0.1,1600:391:1,1095.13
4,29884.0,0.1,1600:391:2,1095.13
4,29885.0,0.1,1600:392:1,1095.13
4,29886.0,0.1,1600:392:2,1095.13
4,29887.0,0.1,1600:393:1,1095.13
4,29888.0,0.1,1600:393:2,1095.13
4,29889.0,0.1,1600:394:1,1095.13
4,29890.0,0.1,1600:394:2,1095.13
4,29891.0,0.1,1600:495:1,1095.13
4,29892.0,0.1,1600:495:2,1095.13
4,29893.0,0.1,1600:496:1,1095.13
4,29894.0,0.1,1600:496:2,1095.13
4,29895.0,0.1,1600:497:1,1095.13
4,29896.0,0.1,1600:497:2,1095.13
4,29897.0,0.1,1600:498:1,1095.13
4,29898.0,0.1,1600:498:2,1095.13
4,29899.0,0.1,1600:499:1,1095.13
4,29900.0,0.1,1600:499:2,1095.13
4,29901.0,0.1,1601:390:1,1095.13
4,29902.0,0.1,1601:390:2,1095.13
4,29903.0,0.1,1601:391:1,1095.13
4,29904.0,0.1,1601:391:2,1095.13
4,29905.0,0.1,1601:392:1,1095.13
4,29906.0,0.1,1601:392:2,1095.13
4,29907.0,0.1,1601:393:1,1095.13
4,29908.0,0.1,1601:393:2,1095.13
4,29909.0,0.1,1601:394:1,1095.13
4,29910.0,0.1,1601:394:2,1095.13
4,29911.0,0.1,1601:495:1,1095.13
4,29912.0,0.1,1601:495:2,1095.13
4,29913.0,0.1,1601:496:1,1095.13
4,29914.0,0.1,1601:496:2,1095.13
4,29915.0,0.1,1601:497:1,1095.13
4,29916.0,0.1,1601:497:2,1095.13
4,29917.0,0.1,1601:498:1,1095.13
4,29918.0,0.1,1601:498:2,1095.13
4,29919.0,0.1,1601:499:1,1095.13
4,29920.0,0.1,1601:499:2,1095.13
4,29921.0,0.1,1602:390:1,1095.13
4,29922.0,0.1,1602:390:2,1095.13
4,29923.0,0.1,1602:391:1,1095.13
4,29924.0,0.1,1602:391:2,1095.13
4,29925.0,0.1,1602:392:1,1095.13
4,29926.0,0.1,1602:392:2,1095.13
4,29927.0,0.1,1602:393:1,1095.13
4,29928.0,0.1,1602:393:2,1095.13
4,29929.0,0.1,1602:394:1,1095.13
4,29930.0,0.1,1602:394:2,1095.13
4,29931.0,0.1,1602:495:1,1095.13
4,29932.0,0.1,1602:495:2,1095.13
4,29933.0,0.1,1602:496:1,1095.13
4,29934.0,0.1,1602:496:2,1095.13
4,29935.0,0.1,1602:497:1,1095.13
4,29936.0,0.1,1602:497:2,1095.13
4,29937.0,0.1,1602:498:1,1095.13
4,29938.0,0.1,1602:498:2,1095.13
4,29939.0,0.1,1602:499:1,1095.13
4,29940.0,0.1,1602:499:2,1095.13
4,29941.0,0.1,1603:390:1,1095.13
4,29942.0,0.1,1603:390:2,1095.13
4,29943.0,0.1,1603:391:1,1095.13
4,29944.0,0.1,1603:391:2,1095.13
4,29945.0,0.13,1603:392:1,1095.13
4,29946.0,0.22,1603:392:2,1095.13
4,29947.0,0.34,1603:393:1,1095.13
4,29948.0,0.29,1603:393:2,1095.13
4,29949.0,0.18,1603:394:1,1095.13
4,29950.0,0.21,1603:394:2,1095.13
4,29951.0,0.21,1603:495:1,1095.13
4,29952.0,0.2,1603:495:2,1095.13
4,29953.0,0.21,1603:496:1,1095.13
4,29954.0,0.1,1603:496:2,1095.13
4,29955.0,0.1,1603:497:1,1095.13
4,29956.0,0.1,1603:497:2,1095.13
4,29957.0,0.1,1603:498:1,1095.13
4,29958.0,0.1,1603:498:2,1095.13
4,29959.0,0.1,1603:499:1,1095.13
4,29960.0,0.1,1603:499:2,1095.13
4,29961.0,0.1,1604:390:1,1095.13
4,29962.0,0.1,1604:390:2,1095.13
4,29963.0,0.1,1604:391:1,1095.13
4,29964.0,0.1,1604:391:2,1095.13
4,29965.0,0.1,1604:392:1,1095.13
4,29966.0,0.1,1604:392:2,1095.13
4,29967.0,0.1,1604:393:1,1095.13
4,29968.0,0.1,1604:393:2,1095.13
4,29969.0,0.1,1604:394:1,1095.13
4,29970.0,0.1,1604:394:2,1095.13
4,29971.0,0.1,1604:495:1,1095.13
4,29972.0,0.1,1604:495:2,1095.13
4,29973.0,0.1,1604:496:1,1095.13
4,29974.0,0.1,1604:496:2,1095.13
4,29975.0,0.1,1604:497:1,1095.13
4,29976.0,0.1,1604:497:2,1095.13
4,29977.0,0.2,1604:498:1,1095.13
4,29978.0,0.15,1604:498:2,1095.13
4,29979.0,0.12,1604:499:1,1095.13
4,29980.0,0.17,1604:499:2,1095.13
4,29981.0,0.22,1605:390:1,1095.13
4,29982.0,0.1,1605:390:2,1095.13
4,29983.0,0.1,1605:391:1,1095.13
4,29984.0,0.1,1605:391:2,1095.13
4,29985.0,0.1,1605:392:1,1095.13
4,29986.0,0.1,1605:392:2,1095.13
4,29987.0,0.1,1605:393:1,1095.13
4,29988.0,0.1,1605:393:2,1095.13
4,29989.0,0.1,1605:394:1,1095.13
4,29990.0,0.1,1605:394:2,1095.13
4,29991.0,0.1,1605:495:1,1095.13
4,29992.0,0.1,1605:495:2,1095.13
4,29993.0,0.1,1605:496:1,1095.13
4,29994.0,0.1,1605:496:2,1095.13
4,29995.0,0.1,1605:497:1,1095.13
4,29996.0,0.1,1605:497:2,1095.13
4,29997.0,0.12,1605:498:1,1095.13
4,29998.0,0.25,1605:498:2,1095.13
4,29999.0,0.28,1605:499:1,1095.13
4,3e4,0.1,1605:499:2,1095.13
4,30001.0,0.19,1606:390:1,1095.13
4,30002.0,0.25,1606:390:2,1095.13
4,30003.0,0.1,1606:391:1,1095.13
4,30004.0,0.1,1606:391:2,1095.13
4,30005.0,0.1,1606:392:1,1095.13
4,30006.0,0.1,1606:392:2,1095.13
4,30007.0,0.1,1606:393:1,1095.13
4,30008.0,0.1,1606:393:2,1095.13
4,30009.0,0.12,1606:394:1,1095.13
4,30010.0,0.26,1606:394:2,1095.13
4,30011.0,0.17,1606:495:1,1095.13
4,30012.0,0.21,1606:495:2,1095.13
4,30013.0,0.12,1606:496:1,1095.13
4,30014.0,0.18,1606:496:2,1095.13
4,30015.0,0.31,1606:497:1,1095.13
4,30016.0,0.19,1606:497:2,1095.13
4,30017.0,0.22,1606:498:1,1095.13
4,30018.0,0.1,1606:498:2,1095.13
4,30019.0,0.1,1606:499:1,1095.13
4,30020.0,0.1,1606:499:2,1095.13
4,30021.0,0.1,1607:390:1,1095.13
4,30022.0,0.1,1607:390:2,1095.13
4,30023.0,0.1,1607:391:1,1095.13
4,30024.0,0.1,1607:391:2,1095.13
4,30025.0,0.11,1607:392:1,1095.13
4,30026.0,0.23,1607:392:2,1095.13
4,30027.0,0.1,1607:393:1,1095.13
4,30028.0,0.23,1607:393:2,1095.13
4,30029.0,0.19,1607:394:1,1095.13
4,30030.0,0.15,1607:394:2,1095.13
4,30031.0,0.17,1607:495:1,1095.13
4,30032.0,0.2,1607:495:2,1095.13
4,30033.0,0.16,1607:496:1,1095.13
4,30034.0,0.12,1607:496:2,1095.13
4,30035.0,0.1,1607:497:1,1095.13
4,30036.0,0.1,1607:497:2,1095.13
4,30037.0,0.1,1607:498:1,1095.13
4,30038.0,0.1,1607:498:2,1095.13
4,30039.0,0.1,1607:499:1,1095.13
4,30040.0,0.1,1607:499:2,1095.13
4,30041.0,0.1,1608:390:1,1095.13
4,30042.0,0.1,1608:390:2,1095.13
4,30043.0,0.1,1608:391:1,1095.13
4,30044.0,0.1,1608:391:2,1095.13
4,30045.0,0.1,1608:392:1,1095.13
4,30046.0,0.1,1608:392:2,1095.13
4,30047.0,0.1,1608:393:1,1095.13
4,30048.0,0.1,1608:393:2,1095.13
4,30049.0,0.1,1608:394:1,1095.13
4,30050.0,0.1,1608:394:2,1095.13
4,30051.0,0.1,1608:495:1,1095.13
4,30052.0,0.1,1608:495:2,1095.13
4,30053.0,0.1,1608:496:1,1095.13
4,30054.0,0.1,1608:496:2,1095.13
4,30055.0,0.1,1608:497:1,1095.13
4,30056.0,0.1,1608:497:2,1095.13
4,30057.0,0.1,1608:498:1,1095.13
4,30058.0,0.1,1608:498:2,1095.13
4,30059.0,0.1,1608:499:1,1095.13
4,30060.0,0.1,1608:499:2,1095.13
4,30061.0,0.1,1609:390:1,1095.13
4,30062.0,0.1,1609:390:2,1095.13
4,30063.0,0.1,1609:391:1,1095.13
4,30064.0,0.1,1609:391:2,1095.13
4,30065.0,0.1,1609:392:1,1095.13
4,30066.0,0.1,1609:392:2,1095.13
4,30067.0,0.1,1609:393:1,1095.13
4,30068.0,0.1,1609:393:2,1095.13
4,30069.0,0.1,1609:394:1,1095.13
4,30070.0,0.1,1609:394:2,1095.13
4,30071.0,0.1,1609:495:1,1095.13
4,30072.0,0.1,1609:495:2,1095.13
4,30073.0,0.1,1609:496:1,1095.13
4,30074.0,0.1,1609:496:2,1095.13
4,30075.0,0.1,1609:497:1,1095.13
