am_sid,rgn_id,rgn_name,sciname
W-Msc-139445,4,Russia,Cuspidaria glacialis
W-Msc-138796,4,Russia,Bathyarca frielei
URM-2-504,4,Russia,Oropallene polaris
URM-2-908,4,Russia,Nymphon schimkewitschi
W-Msc-254378,4,Russia,Pyrulofusus deformis
URM-2-1877,4,Russia,Araneum sigma
URM-2-3314,4,Russia,Asajirus indicus
SLB-71429,4,Russia,Chtenopteryx sicula
SLB-71541,4,Russia,Joubiniteuthis portieri
W-Msc-181386,4,Russia,Cranchia scabra
W-Sca-139535,4,Russia,Fissidentalium candidum
W-Iso-118775,4,Russia,Austroniscus norbi
W-Iso-423421,4,Russia,Haplomesus angustus
W-Sca-140004,4,Russia,Cadulus gracilis
SLB-88164,4,Russia,Nephasoma abyssorum
SLB-88218,4,Russia,Phascolion tuberculosum
W-Msc-140249,4,Russia,Scutopus robustus
W-Sca-140892,4,Russia,Pulsellum affine
W-Sca-140005,4,Russia,Cadulus jeffreysi
URM-2-581,4,Russia,Colossendeis arcuata
W-Hyd-117411,4,Russia,Lafoeina maxima
W-Iso-118662,4,Russia,Haploniscus ingolfi
W-Msc-141887,4,Russia,Vampyroteuthis infernalis
W-Sca-139690,4,Russia,Bathoxiphus ensiculus
W-Msc-139424,4,Russia,Helicocranchia pfefferi
W-Prl-101157,4,Russia,Priapulopsis bicaudatus
URM-2-1091,4,Russia,Pallenopsis calcanea
URM-2-433,4,Russia,Pantopipetta longituberculata
ITS-64279,4,Russia,Echinorhynchus gadi
W-Iso-119017,4,Russia,Astacilla arietina
ITS-660121,4,Russia,Gastroptychus formosus
URM-2-3352,4,Russia,Minipera papillosa
URM-2-3974,4,Russia,Polycarpa pseudoalbatrossi
URM-2-587,4,Russia,Colossendeis colossea
W-Msc-153063,4,Russia,Galiteuthis armata
W-Msc-157019,4,Russia,Graneledone verrucosa
SLB-129857,4,Russia,Caryophyllia communis
URM-2-3315,4,Russia,Asajirus ledanoisi
URM-2-452,4,Russia,Callipallene acus
SLB-16024,4,Russia,Politolana micropthalma
W-Tnd-136554,4,Russia,Typhlotanais brevicornis
W-Iso-255685,4,Russia,Eugerda intermedia
SLB-13031,4,Russia,Aega glacialis
URM-2-4081,4,Russia,Styela squamosa
SLB-88154,4,Russia,Golfingia margaritacea
SLB-141400,4,Russia,Iridaea cordata
W-Sca-344426,4,Russia,Antalis antillaris
ITS-96160,4,Russia,Stylodactylus licinus
ITS-96118,4,Russia,Acanthephyra armata
W-Msc-140275,4,Russia,Erginus rubellus
W-Msc-141905,4,Russia,Velutina velutina
W-Msc-140525,4,Russia,Cryptonatica affinis
W-Msc-156447,4,Russia,Tachyrhynchus reticulatus
W-Msc-139975,4,Russia,Puncturella noachina
W-Msc-138923,4,Russia,Neptunea despecta
W-Msc-159903,4,Russia,Limneria undata
W-Msc-141283,4,Russia,Frigidoalvania janmayeni
W-Msc-138902,4,Russia,Colus islandicus
W-Msc-138938,4,Russia,Volutopsius norwegicus
W-Msc-141822,4,Russia,Margarites olivaceus
W-Msc-141902,4,Russia,Velutina plicatilis
W-Msc-160133,4,Russia,Buccinum sericatum
SLB-73531,4,Russia,Buccinum belcheri
W-Msc-138866,4,Russia,Buccinum hydrophanum
W-Msc-138869,4,Russia,Buccinum micropoma
W-Msc-141235,4,Russia,Alvania scrobiculata
W-Msc-147146,4,Russia,Scabrotrophon fabricii
SLB-177377,4,Russia,Colus kroeyeri
W-Msc-160143,4,Russia,Buccinum finmarkianum
W-Msc-138870,4,Russia,Buccinum nivale
W-Msc-140175,4,Russia,Marsenina glabra
SLB-176677,4,Russia,Alvania moerchii
W-Msc-141820,4,Russia,Margarites groenlandicus
W-For-112772,4,Russia,Triloculina trigonula
W-Msc-141308,4,Russia,Onoba aculeus
W-Msc-138864,4,Russia,Buccinum glaciale
W-Msc-140420,4,Russia,Trophon clathratus
W-Msc-141317,4,Russia,Onoba mighelsii
ITS-176837,4,Russia,Larus atricilla
SLB-173598,4,Russia,Aricidea belgicae
W-Msc-140264,4,Russia,Littorina saxatilis
URM-2-3711,4,Russia,Bathystyeloides enderbyanus
W-Iso-118625,4,Russia,Eurycope ratmanovi
URM-2-1124,4,Russia,Pallenopsis longiseta
ITS-Mam-180473,4,Russia,Phocoena phocoena
ITS-Mam-180483,4,Russia,Delphinapterus leucas
ITS-Mam-180485,4,Russia,Monodon monoceros
ITS-Mam-180524,4,Russia,Balaenoptera acutorostrata
ITS-Mam-180527,4,Russia,Balaenoptera physalus
ITS-96967,4,Russia,Pandalus borealis
Fis-22831,4,Russia,Somniosus microcephalus
Fis-22850,4,Russia,Boreogadus saida
Fis-131853,4,Russia,Amblyraja radiata
Fis-136946,4,Russia,Arctozenus risso
Fis-153593,4,Russia,Salvelinus alpinus alpinus
Fis-22740,4,Russia,Brosme brosme
Fis-22900,4,Russia,Mallotus villosus
ITS-Mam-180649,4,Russia,Phoca vitulina
W-Msc-138878,4,Russia,Buccinum undatum
Fis-150758,4,Russia,Eleginus nawaga
Fis-152512,4,Russia,Lycodes marisalbi
ITS-Mam-180504,4,Russia,Hyperoodon ampullatus
ITS-Mam-180442,4,Russia,Lagenorhynchus albirostris
ITS-Mam-180443,4,Russia,Lagenorhynchus acutus
ITS-Mam-180526,4,Russia,Balaenoptera borealis
Fis-153539,4,Russia,Clupea pallasii pallasii
W-Msc-138802,4,Russia,Arctica islandica
Fis-22711,4,Russia,Anguilla anguilla
W-Msc-140616,4,Russia,Omalogyra atomus
ITS-Mam-180469,4,Russia,Orcinus orca
ITS-Mam-180530,4,Russia,Megaptera novaeangliae
ITS-Mam-180533,4,Russia,Balaena mysticetus
ITS-Mam-180657,4,Russia,Cystophora cristata
ITS-Mam-622022,4,Russia,Pagophilus groenlandicus
ITS-73297,4,Russia,Nucella lapillus
Fis-22768,4,Russia,Lamna nasus
W-Hyd-157947,4,Russia,Halecium beanii
W-Iso-257114,4,Russia,Caecognathia hodgsoni
ITS-Mam-180528,4,Russia,Balaenoptera musculus
ITS-Mam-552461,4,Russia,Globicephala melas
W-Bry-111067,4,Russia,Aetea truncata
W-Hyd-117428,4,Russia,Cordylophora caspia
W-Hyd-117691,4,Russia,Filellum serratum
W-Hyd-117781,4,Russia,Amphinema rugosum
W-Hyd-117804,4,Russia,Phialella quadrata
W-Iso-174518,4,Russia,Antarcturus horridus
W-Iso-174520,4,Russia,Antarcturus polaris
W-Iso-174631,4,Russia,Litarcturus lillei
W-Iso-174920,4,Russia,Eisothistos antarcticus
W-Iso-175221,4,Russia,Austroniscus ovalis
W-Msc-420707,4,Russia,Musculus lateralis
W-Pol-130888,4,Russia,Chone duneri
W-Pol-131121,4,Russia,Dipolydora quadrilobata
Fis-146390,4,Russia,Psednos micruroides
Fis-153714,4,Russia,Phyllorhinichthys balushkini
ITS-Mam-180653,4,Russia,Halichoerus grypus
ITS-Mam-180426,4,Russia,Tursiops truncatus
ITS-Mam-180438,4,Russia,Delphinus delphis
ITS-Mam-180488,4,Russia,Physeter macrocephalus
ITS-Mam-180515,4,Russia,Mesoplodon bidens
ITS-95766,4,Russia,Funchalia villosa
Rep-4381,4,Russia,Dermochelys coriacea
ITS-96102,4,Russia,Gennadas scutatus
Fis-22755,4,Russia,Dicentrarchus labrax
Fis-22727,4,Russia,Merluccius merluccius
Fis-22729,4,Russia,Micromesistius poutassou
Fis-22747,4,Russia,Cetorhinus maximus
Fis-132546,4,Russia,Leucoraja fullonica
W-Msc-445357,4,Russia,Haliotis rufescens
W-Pho-128548,4,Russia,Phoronis hippocrepia
Fis-131824,4,Russia,Dipturus batis
Fis-146385,4,Russia,Psednos gelatinosus
W-Por-134257,4,Russia,Pseudosuberites montiniger
Fis-22915,4,Russia,Oncorhynchus gorbuscha
ITS-Mam-180521,4,Russia,Eschrichtius robustus
Fis-22874,4,Russia,Eleginus gracilis
W-Cha-105414,4,Russia,Eukrohnia bathypelagica
Fis-63137,4,Russia,Rhodichthys regina
Fis-116941,4,Russia,Lycodes adolfi
W-Sca-344255,4,Russia,Heteroschismoides subterfissus
ITS-Mam-180498,4,Russia,Ziphius cavirostris
Fis-63133,4,Russia,Psychrolutes subspinosus
Fis-47453,4,Russia,Lycenchelys muraena
ITS-Mam-180457,4,Russia,Grampus griseus
Fis-117866,4,Russia,Lycodes luetkenii
W-Ech-124277,4,Russia,Echinus acutus
Fis-47484,4,Russia,Cottunculus sadko
Fis-170112,4,Russia,Liparis bathyarcticus
ITS-96083,4,Russia,Bentheogennema intermedia
Fis-63129,4,Russia,Linophryne algibarbata
Fis-50599,4,Russia,Gigantactis longicirra
Fis-53631,4,Russia,Lophotus capellei
Fis-63121,4,Russia,Bythites islandicus
URM-2-332,4,Russia,Sericosura mitrata
ITS-Mam-180444,4,Russia,Lagenorhynchus obliquidens
ITS-Mam-180480,4,Russia,Phocoenoides dalli
ITS-Mam-180496,4,Russia,Berardius bairdii
ITS-Mam-612591,4,Russia,Eubalaena japonica
ITS-96968,4,Russia,Pandalus goniurus
Fis-22920,4,Russia,Oncorhynchus nerka
W-For-114165,4,Russia,Lagenammina difflugiformis
W-Msc-533040,4,Russia,Marionia cucullata
W-For-112674,4,Russia,Quinqueloculina seminula
W-Msc-156787,4,Russia,Limopsis tenella
Fis-29394,4,Russia,Gadus morhua
Fis-29395,4,Russia,Gadus ogac
Fis-29532,4,Russia,Squalus acanthias
Fis-30498,4,Russia,Pleuronectes platessa
Fis-48198,4,Russia,Coregonus autumnalis
Fis-24809,4,Russia,Myoxocephalus quadricornis
Fis-30039,4,Russia,Gasterosteus aculeatus
Fis-57414,4,Russia,Lycodes eudipleurostictus
Fis-24653,4,Russia,Gymnocanthus tricuspis
Fis-23548,4,Russia,Hippoglossus hippoglossus
Fis-23725,4,Russia,Platichthys flesus
Fis-23728,4,Russia,Pollachius virens
Fis-29625,4,Russia,Anarhichas lupus
Fis-47903,4,Russia,Lumpenus lampretaeformis
Fis-23839,4,Russia,Stomias boa boa
Fis-29344,4,Russia,Clupea harengus
Fis-29501,4,Russia,Salmo salar
Fis-21630,4,Russia,Salmo trutta
Fis-23633,4,Russia,Melanogrammus aeglefinus
Fis-23825,4,Russia,Spinachia spinachia
Fis-29275,4,Russia,Aphanopus carbo
Fis-29328,4,Russia,Centroscymnus coelolepis
Fis-29433,4,Russia,Lophius piscatorius
Fis-29508,4,Russia,Scomber scombrus
Fis-29522,4,Russia,Sebastes mentella
Fis-29593,4,Russia,Acipenser sturio
Fis-31240,4,Russia,Cyclothone acclinidens
Fis-51000,4,Russia,Melamphaes polylepis
Fis-29445,4,Russia,Macrourus berglax
Fis-25233,4,Russia,Galeorhinus galeus
Fis-29808,4,Russia,Chimaera monstrosa
Fis-23758,4,Russia,Ranzania laevis
Fis-31020,4,Russia,Ceratias holboelli
Fis-23250,4,Russia,Scophthalmus rhombus
Fis-23375,4,Russia,Arctogadus glacialis
Fis-29628,4,Russia,Anarrhichthys ocellatus
Fis-29627,4,Russia,Anarhichas orientalis
Fis-30085,4,Russia,Halargyreus johnsonii
Fis-52356,4,Russia,Cyclothone alba
Fis-23639,4,Russia,Mola mola
Fis-23899,4,Russia,Alopias vulpinus
Fis-23124,4,Russia,Etmopterus spinax
Fis-30477,4,Russia,Petromyzon marinus
Fis-29338,4,Russia,Chlamydoselachus anguineus
Fis-30903,4,Russia,Triglops nybelini
Fis-27009,4,Russia,Gaidropsarus argentatus
Fis-22964,4,Russia,Theragra chalcogramma
Fis-24651,4,Russia,Gymnelus viridis
Fis-24087,4,Russia,Lepidion eques
Fis-47521,4,Russia,Careproctus micropus
Fis-30286,4,Russia,Melanostigma atlanticum
Fis-22718,5,svalbard,Benthosema glaciale
Fis-29263,5,svalbard,Alepisaurus ferox
Fis-149739,5,svalbard,Sebastes norvegicus
Fis-23165,5,svalbard,Lampanyctus crocodilus
Fis-23087,5,svalbard,Ceratoscopelus maderensis
Fis-23453,5,svalbard,Cubiceps gracilis
Fis-29877,5,svalbard,Cryptopsaras couesii
Fis-24675,5,svalbard,Hippoglossoides platessoides
Fis-23237,5,svalbard,Reinhardtius hippoglossoides
Fis-30264,5,svalbard,Lycodes pallidus
Fis-29624,5,svalbard,Anarhichas denticulatus
Fis-23914,5,svalbard,Argentina silus
Fis-22730,5,svalbard,Molva molva
Fis-23641,5,svalbard,Molva dypterygia
Fis-58175,5,svalbard,Lycodes esmarkii
Fis-29361,5,svalbard,Cyclopterus lumpus
Fis-30763,5,svalbard,Artediellus atlanticus
Fis-24702,5,svalbard,Icelus bicornis
Fis-30828,5,svalbard,Icelus spatula
Fis-62940,5,svalbard,Triglops pingelii
Fis-24406,5,svalbard,Leptagonus decagonus
Fis-30812,5,svalbard,Eumicrotremus derjugini
Fis-30835,5,svalbard,Liparis gibbus
Fis-23875,5,svalbard,Trisopterus esmarkii
Fis-23653,5,svalbard,Myoxocephalus scorpius
Fis-23598,5,svalbard,Liparis liparis
Fis-30266,5,svalbard,Lycodes rossi
Fis-49057,5,svalbard,Leptoclinus maculatus
Fis-24753,5,svalbard,Anisarchus medius
Fis-29626,5,svalbard,Anarhichas minor
Fis-24436,5,svalbard,Artediellus uncinatus
Fis-24810,5,svalbard,Myoxocephalus scorpioides
Fis-30902,5,svalbard,Triglops murrayi
Fis-30771,5,svalbard,Aspidophoroides olrikii
Fis-24612,5,svalbard,Eumicrotremus spinosus
Fis-30842,5,svalbard,Liparis tunicatus
Fis-24756,5,svalbard,Lycodes polaris
Fis-24751,5,svalbard,Lumpenus fabricii
Fis-30764,5,svalbard,Artediellus scaber
Fis-24741,5,svalbard,Liopsetta glacialis
Fis-24923,5,svalbard,Pungitius pungitius
Fis-15353,5,svalbard,Bathyraja spinicauda
Fis-31235,5,svalbard,Searsia koefoedi
Fis-26349,5,svalbard,Polyacanthonotus challengeri
Fis-30758,5,svalbard,Zeus faber
Fis-22710,5,svalbard,Agonus cataphractus
Fis-29858,5,svalbard,Coregonus sardinella
Fis-30261,5,svalbard,Lycodes jugoricus
Fis-30263,5,svalbard,Lycodes palearis
Fis-47448,5,svalbard,Lycodes frigidus
Fis-116692,5,svalbard,Lycenchelys alba
Fis-47561,5,svalbard,Paraliparis bathybius
Fis-50631,5,svalbard,Linophryne coronata
Fis-124376,5,svalbard,Lasiognathus beebei
Fis-125893,5,svalbard,Maurolicus weitzmani
Fis-132814,5,svalbard,Serrivomer lanceolatoides
Fis-131852,5,svalbard,Amblyraja hyperborea
Fis-139728,5,svalbard,Lycodes terraenovae
Fis-48118,5,svalbard,Polyacanthonotus rissoanus
Fis-131802,5,svalbard,Rajella fyllae
Fis-47447,5,svalbard,Lycodes squamiventer
Fis-47519,5,svalbard,Liparis fabricii
Fis-48011,5,svalbard,Careproctus reinhardti
Fis-49081,5,svalbard,Lycodonus flagellicauda
Fis-63107,5,svalbard,Trachyrincus murrayi
Fis-57417,5,svalbard,Lycodes seminudus
Fis-143668,5,svalbard,Lycodes paamiuti
Fis-156828,5,svalbard,Careproctus longipinnis
Fis-33245,5,svalbard,Cottunculus microps
Fis-47451,5,svalbard,Lycenchelys kolthoffi
Fis-47660,5,svalbard,Gymnelus retrodorsalis
Fis-52203,5,svalbard,Osmerus dentex
Fis-139531,5,svalbard,Dolopichthys allector
Fis-139713,5,svalbard,Phyllorhinichthys micractis
Fis-34857,5,svalbard,Bathylagus euryops
Fis-116315,5,svalbard,Gymnelus hemifasciatus
Fis-62883,5,svalbard,Lycodes gracilis
Fis-47566,5,svalbard,Paraliparis hystrix
Fis-136019,5,svalbard,Lagocephalus lagocephalus
Fis-63099,5,svalbard,Hydrolagus pallidus
Fis-132767,5,svalbard,Guttigadus latifrons
Fis-24930,5,svalbard,Remora brachyptera
Fis-25469,5,svalbard,Poromitra crassiceps
Fis-27275,5,svalbard,Diretmoides pauciradiatus
Fis-27299,5,svalbard,Nessorhamphus ingolfianus
Fis-28109,5,svalbard,Barbantus curvifrons
Fis-30110,5,svalbard,Himantolophus groenlandicus
Fis-31237,5,svalbard,Ectreposebastes imus
Fis-32362,5,svalbard,Derichthys serpentinus
Fis-48156,5,svalbard,Lampanyctus photonotus
Fis-49913,5,svalbard,Benthalbella infans
Fis-49922,5,svalbard,Scopelarchus analis
Fis-50305,5,svalbard,Poromitra megalops
Fis-50433,5,svalbard,Danaphryne nigrifilis
Fis-50449,5,svalbard,Dolopichthys longicornis
Fis-50476,5,svalbard,Oneirodes anisacanthus
Fis-50544,5,svalbard,Oneirodes macrosteus
Fis-50569,5,svalbard,Ceratias uranoscopus
Fis-53389,5,svalbard,Caulophryne jordani
Fis-53660,5,svalbard,Cyttopsis rosea
Fis-50462,5,svalbard,Dolopichthys pullatus
Fis-28112,5,svalbard,Holtbyrnia innesi
Fis-30711,5,svalbard,Tetragonurus cuvieri
Fis-50614,5,svalbard,Haplophryne mollis
Fis-146809,5,svalbard,Paraliparis copei copei
Fis-30920,5,svalbard,Barbourisia rufa
Fis-47646,5,svalbard,Cottunculus thomsonii
Fis-31163,5,svalbard,Dibranchus atlanticus
Fis-31166,5,svalbard,Hoplostethus mediterraneus
Fis-31004,5,svalbard,Eurypharynx pelecanoides
Fis-33128,5,svalbard,Thalassobathia pelagica
Fis-33181,5,svalbard,Cyema atrum
Fis-49079,5,svalbard,Lophodolos acanthognathus
Fis-50491,5,svalbard,Oneirodes eschrichtii
Fis-49711,5,svalbard,Mentodus rostratus
Fis-49043,5,svalbard,Hygophum taaningi
Fis-50469,5,svalbard,Microlophichthys microlophus
Fis-50311,5,svalbard,Scopeloberyx opisthopterus
Fis-50737,5,svalbard,Coryphaenoides carapinus
Fis-24789,5,svalbard,Stephanolepis hispidus
W-Tnd-136431,5,svalbard,Leptognathia breviremis
ITS-85272,5,svalbard,Calanus finmarchicus
URM-2-2347,5,svalbard,Leptoclinides faeroensis
URM-2-150,5,svalbard,Ascorhynchus abyssi
SLB-71398,5,svalbard,Architeuthis dux
SLB-71004,5,svalbard,Benthoctopus piscatorum
W-Sca-140893,5,svalbard,Pulsellum lofotense
W-Sca-382378,5,svalbard,Pulsellum lobatum
W-Sca-140015,5,svalbard,Siphonodentalium lobatum
ITS-Mam-622018,5,svalbard,Pusa hispida
ITS-551549,5,svalbard,Gennadas tinayrei
ITS-95923,5,svalbard,Sergestes atlanticus
ITS-96109,5,svalbard,Hymenodora glacialis
ITS-96166,5,svalbard,Pasiphaea multidentata
W-Pol-130603,5,svalbard,Pholoe minuta
W-Pol-131290,5,svalbard,Eusyllis blomstrandi
W-Pol-131574,5,svalbard,Trichobranchus glacialis
W-Pol-129898,5,svalbard,Notomastus latericeus
W-Pol-130305,5,svalbard,Maldane sarsi
W-Pol-129784,5,svalbard,Amphicteis gunneri
W-Hyd-117702,5,svalbard,Lafoea dumosa
W-Hyd-117263,5,svalbard,Aegina citrea
W-Hyd-135426,5,svalbard,Lensia conoidea
URM-Cn-5177,5,svalbard,Lophelia pertusa
W-Oph-124895,5,svalbard,Ophiomusium lymani
W-Iso-118497,5,svalbard,Calathura brachiata
W-Msc-153097,5,svalbard,Gonatus fabricii
W-Msc-139490,5,svalbard,Scaphander punctostriatus
ITS-97998,5,svalbard,Munidopsis curvirostra
W-Pol-130248,5,svalbard,Lumbrineris latreilli
URM-Cn-5160,5,svalbard,Desmophyllum dianthus
W-Msc-420752,5,svalbard,Limatula confusa
W-Tnd-136323,5,svalbard,Sphyrapus malleolus
W-Sca-139691,5,svalbard,Entalina tetragona
ITS-96165,5,svalbard,Pasiphaea tarda
ITS-95432,5,svalbard,Aeginina longicornis
URM-2-3852,5,svalbard,Kukenthalia borealis
W-Iso-118732,5,svalbard,Janira maculosa
W-Msc-140252,5,svalbard,Limopsis aurita
W-Msc-140242,5,svalbard,Limatula subauriculata
W-Msc-140624,5,svalbard,Todarodes sagittatus
SLB-88237,5,svalbard,Phascolosoma granulatum
W-Sca-196377,5,svalbard,Antalis occidentalis
ITS-552060,5,svalbard,Sergia regalis
ITS-96093,5,svalbard,Benthonectes filipes
W-Pol-130467,5,svalbard,Nothria conchylega
W-Pol-131573,5,svalbard,Terebellides stroemii
W-Pol-129984,5,svalbard,Cossura longocirrata
W-Pol-129876,5,svalbard,Capitella capitata
W-Pol-129884,5,svalbard,Heteromastus filiformis
URM-Cn-10124,5,svalbard,Nausithoe punctata
W-Ase-123915,5,svalbard,Ctenodiscus crispatus
ITS-90132,5,svalbard,Pseudomma affine
W-Iso-119036,5,svalbard,Saduria sabini
W-Msc-420660,5,svalbard,Nucula crenulata
W-Oph-245736,5,svalbard,Ophiura sarsi
URM-2-821,5,svalbard,Nymphon leptocheles
URM-2-837,5,svalbard,Nymphon macronyx
URM-2-838,5,svalbard,Nymphon macrum
URM-2-802,5,svalbard,Nymphon hirtipes
W-Sca-150534,5,svalbard,Antalis entalis
SLB-30500,5,svalbard,Dallina septigera
W-Bch-107377,5,svalbard,Bathynectes maravigna
W-Tnd-136284,5,svalbard,Apseudes spinosus
W-Pol-130118,5,svalbard,Glycera capitata
W-Oph-125064,5,svalbard,Amphipholis squamata
W-Msc-138969,5,svalbard,Admete viridula
W-Tnd-136441,5,svalbard,Leptognathia manca
SLB-65601,5,svalbard,Leptychaster arcticus
W-Ase-124154,5,svalbard,Crossaster papposus
URM-2-1897,5,svalbard,Ascidia conchilega
URM-2-2387,5,svalbard,Lissoclinum aureum
URM-2-3928,5,svalbard,Polycarpa fibrosa
SLB-174784,5,svalbard,Pycnogonum litorale
URM-2-788,5,svalbard,Nymphon grossipes
W-Msc-140596,5,svalbard,Bathypolypus arcticus
W-Sca-196380,5,svalbard,Antalis vulgaris
W-Prl-101160,5,svalbard,Priapulus caudatus
W-Msc-139048,5,svalbard,Styliola subula
SLB-72781,5,svalbard,Philine finmarchica
W-Pol-130464,5,svalbard,Hyalinoecia tubicola
W-Hyd-117606,5,svalbard,Halecium tenellum
W-Iso-174599,5,svalbard,Dolichiscus meridionalis
ITS-95948,5,svalbard,Sergia robusta
W-Msc-156716,5,svalbard,Flabellina salmonacea
W-Msc-139523,5,svalbard,Dendronotus frondosus
W-Iso-118559,5,svalbard,Eugerda tenuimana
W-Iso-118204,5,svalbard,Bopyroides hippolytes
ITS-93340,5,svalbard,Ampelisca aequicornis
W-Msc-142002,5,svalbard,Yoldiella lucida
W-Msc-140201,5,svalbard,Leptochiton cancellatus
W-Msc-139106,5,svalbard,Chaetoderma nitidulum
SLB-13005,5,svalbard,Aega antarctica
W-Iso-174815,5,svalbard,Natatolana meridionalis
ITS-95759,5,svalbard,Penaeopsis serrata
W-Hyd-117870,5,svalbard,Abietinaria abietina
W-Msc-140103,5,svalbard,Hiatella arctica
SLB-65689,5,svalbard,Diplopteraster multipes
W-Msc-141872,5,svalbard,Turritella communis
W-Msc-141134,5,svalbard,Retusa obtusa
W-Msc-139134,5,svalbard,Cadlina laevis
W-Tnd-820823,5,svalbard,Pseudotanais forcipatus
ITS-89928,5,svalbard,Boreomysis arctica
ITS-90185,5,svalbard,Erythrops erythrophthalma
W-Tnd-136373,5,svalbard,Agathotanais ingolfi
W-Iso-118754,5,svalbard,Munna fabricii
ITS-93341,5,svalbard,Ampelisca spinipes
ITS-94495,5,svalbard,Aceroides latipes
WBD-Eup-47,5,svalbard,Meganyctiphanes norvegica
Hex-4853,5,svalbard,Actinauge richardi
W-Msc-140590,5,svalbard,Nucula nucleus
W-Msc-141987,5,svalbard,Portlandia arctica
W-Msc-140440,5,svalbard,Crenella decussata
W-Msc-140467,5,svalbard,Modiolus modiolus
W-Msc-141662,5,svalbard,Thyasira flexuosa
W-Oph-125125,5,svalbard,Ophiopholis aculeata
W-Ase-124160,5,svalbard,Solaster endeca
W-Ech-124321,5,svalbard,Strongylocentrotus droebachiensis
URM-2-1835,5,svalbard,Oikopleura labradoriensis
URM-2-2983,5,svalbard,Aplidium glabrum
URM-2-3230,5,svalbard,Synoicum pulmonaria
URM-2-3367,5,svalbard,Molgula citrina
URM-2-3369,5,svalbard,Molgula complanata
URM-2-3436,5,svalbard,Molgula retortiformis
URM-2-3509,5,svalbard,Boltenia echinata
URM-2-3818,5,svalbard,Dendrodoa grossularia
URM-2-3872,5,svalbard,Pelonaia corrugata
URM-2-3968,5,svalbard,Polycarpa pomaria
URM-2-4049,5,svalbard,Styela coriacea
SLB-30134,5,svalbard,Nymphon stromi
URM-2-11,5,svalbard,Achelia borealis
URM-2-736,5,svalbard,Nymphon brevirostre
URM-2-738,5,svalbard,Nymphon brevitarse
URM-2-803,5,svalbard,Nymphon hirtum
W-Msc-153094,5,svalbard,Grimpoteuthis wuelkeri
W-Msc-153083,5,svalbard,Rossia palpebrosa
W-Msc-156383,5,svalbard,Rossia moelleri
W-Msc-140199,5,svalbard,Leptochiton asellus
W-Msc-140082,5,svalbard,Hanleya hanleyi
W-Msc-140135,5,svalbard,Ischnochiton albus
W-Msc-140152,5,svalbard,Tonicella rubra
W-Bra-104055,5,svalbard,Terebratulina retusa
ITS-174712,5,svalbard,Morus bassanus
ITS-177025,5,svalbard,Fratercula arctica
ITS-176875,5,svalbard,Rissa tridactyla
ITS-176974,5,svalbard,Uria aalge
ITS-176982,5,svalbard,Alle alle
ITS-176815,5,svalbard,Larus marinus
ITS-660059,5,svalbard,Stercorarius skua
SLB-92903,5,svalbard,Leucopsila stilifera
W-Msc-139178,5,svalbard,Clione limacina
W-Msc-138709,5,svalbard,Aeolidia papillosa
W-Iso-174556,5,svalbard,Antarcturus spinacoronatus
W-Iso-174884,5,svalbard,Euneognathia gigas
W-Iso-175076,5,svalbard,Munna antarctica
W-Iso-175206,5,svalbard,Cymodocella tubicauda
ITS-95927,5,svalbard,Sergestes edwardsii
ITS-96099,5,svalbard,Gennadas capensis
W-Bch-107322,5,svalbard,Hyas araneus
W-Pol-157583,5,svalbard,Syllis cornuta
W-Pol-130344,5,svalbard,Aglaophamus malmgreni
W-Pol-131183,5,svalbard,Spio filicornis
W-Pol-131508,5,svalbard,Nicolea zostericola
W-Pol-130113,5,svalbard,Pherusa plumosa
W-Pol-130980,5,svalbard,Scalibregma inflatum
W-Pol-130500,5,svalbard,Ophelina acuminata
W-Hyd-117679,5,svalbard,Acryptolaria conferta
W-Hyd-117970,5,svalbard,Modeeria rotunda
W-Hyd-221241,5,svalbard,Cunina duplicata
W-Hyd-135484,5,svalbard,Agalma elegans
SLB-61068,5,svalbard,Leiopathes glaberrima
ITS-Mam-180655,5,svalbard,Erignathus barbatus
ITS-660110,5,svalbard,Pentacheles laevis
ITS-95979,5,svalbard,Hymenopenaeus debilis
ITS-96085,5,svalbard,Benthesicymus bartletti
ITS-96086,5,svalbard,Benthesicymus brasiliensis
ITS-96115,5,svalbard,Acanthephyra pelagica
ITS-Mam-180639,5,svalbard,Odobenus rosmarus
