rgn_id,rgn_name,sciname,iucn_sid,cat,cat_score,year,mean_cat,ico_status,n_spp,trend_lm,ico_trend
5,Svalbard,Charadrius hiaticula,22693759,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Cystophora cristata,6204,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Erignathus barbatus,8010,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Fulmarus glacialis,22697866,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Lagenorhynchus albirostris,11142,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Larus hyperboreus,22694343,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Monodon monoceros,13704,NT,0.2,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Odobenus rosmarus,15106,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Pagophila eburnea,22694473,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Phoca vitulina,17013,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Pusa hispida,41672,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Somateria mollissima,22680405,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Somateria spectabilis,22680409,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Stercorarius parasiticus,22694245,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Sterna paradisaea,22694629,LC,0.0,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Ursus maritimus,22823,CD,0.3,2001.0,0.0875,91.25,24,NA,NA
5,Svalbard,Alle alle,22694837,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Anser brachyrhynchus,22679872,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Balaena mysticetus,2472,CR,0.8,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Balaenoptera acutorostrata,2474,NT,0.2,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Balaenoptera physalus,2478,EN,0.6,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Calidris alba,22693369,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Calidris maritima,22693420,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Cepphus grylle,22694861,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Charadrius hiaticula,22693759,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Cystophora cristata,6204,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Erignathus barbatus,8010,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Fulmarus glacialis,22697866,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Lagenorhynchus albirostris,11142,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Larus hyperboreus,22694343,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Monodon monoceros,13704,NT,0.2,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Odobenus rosmarus,15106,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Pagophila eburnea,22694473,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Phoca vitulina,17013,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Pusa hispida,41672,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Somateria mollissima,22680405,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Somateria spectabilis,22680409,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Stercorarius parasiticus,22694245,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Sterna paradisaea,22694629,LC,0.0,2e3,0.0875,91.25,24,NA,NA
5,Svalbard,Ursus maritimus,22823,CD,0.3,2e3,0.0875,91.25,24,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Balaenoptera borealis,2475,EN,0.6,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Balaenoptera musculus,2477,EN,0.6,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Balaenoptera physalus,2478,EN,0.6,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Cepphus grylle,22694861,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Erignathus barbatus,8010,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Salmo salar,19855,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Sterna paradisaea,22694629,LC,0.0,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Ursus maritimus,22823,VU,0.4,2016.0,0.2,80.0,11,0.0029754545454546083,0.014880000000000001
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Balaenoptera borealis,2475,EN,0.6,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Balaenoptera musculus,2477,EN,0.6,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Balaenoptera physalus,2478,EN,0.6,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Cepphus grylle,22694861,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Erignathus barbatus,8010,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Salmo salar,19855,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Sterna paradisaea,22694629,LC,0.0,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Ursus maritimus,22823,VU,0.4,2015.0,0.2,80.0,11,0.005289696969696979,0.02645
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Balaenoptera borealis,2475,EN,0.6,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Balaenoptera musculus,2477,EN,0.6,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Balaenoptera physalus,2478,EN,0.6,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Cepphus grylle,22694861,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Erignathus barbatus,8010,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Salmo salar,19855,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Sterna paradisaea,22694629,LC,0.0,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Ursus maritimus,22823,VU,0.4,2014.0,0.2,80.0,11,0.006446363636363853,0.03223
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Balaenoptera borealis,2475,EN,0.6,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Balaenoptera musculus,2477,EN,0.6,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Balaenoptera physalus,2478,EN,0.6,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Cepphus grylle,22694861,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Erignathus barbatus,8010,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Salmo salar,19855,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Sterna paradisaea,22694629,LC,0.0,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Ursus maritimus,22823,VU,0.4,2013.0,0.2,80.0,11,0.0070521212121211554,0.03526
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Balaenoptera borealis,2475,EN,0.6,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Balaenoptera musculus,2477,EN,0.6,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Balaenoptera physalus,2478,EN,0.6,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Cepphus grylle,22694861,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Erignathus barbatus,8010,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Salmo salar,19855,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Sterna paradisaea,22694629,LC,0.0,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Ursus maritimus,22823,VU,0.4,2012.0,0.2,80.0,11,0.007106969696969248,0.03553
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Balaenoptera borealis,2475,EN,0.6,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Balaenoptera musculus,2477,EN,0.6,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Balaenoptera physalus,2478,EN,0.6,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Cepphus grylle,22694861,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Erignathus barbatus,8010,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Salmo salar,19855,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Sterna paradisaea,22694629,LC,0.0,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Ursus maritimus,22823,VU,0.4,2011.0,0.2,80.0,11,0.0066109090909090085,0.03305
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Balaenoptera borealis,2475,EN,0.6,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Balaenoptera musculus,2477,EN,0.6,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Balaenoptera physalus,2478,EN,0.6,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Cepphus grylle,22694861,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Erignathus barbatus,8010,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Salmo salar,19855,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Sterna paradisaea,22694629,LC,0.0,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Ursus maritimus,22823,VU,0.4,2010.0,0.2,80.0,11,0.005563939393939311,0.02782
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2009.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2009.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2009.0,0.2,80.0,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2009.0,0.2,80.0,11,NA,NA
6,Norway,Ursus maritimus,22823,VU,0.4,2009.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2008.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2008.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2008.0,0.2,80.0,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2008.0,0.2,80.0,11,NA,NA
6,Norway,Ursus maritimus,22823,VU,0.4,2008.0,0.2,80.0,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Ursus maritimus,22823,VU,0.4,2007.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Ursus maritimus,22823,VU,0.4,2006.0,0.25455,74.54499999999999,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2005.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2004.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2003.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2002.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2001.0,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera acutorostrata,2474,NT,0.2,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera borealis,2475,EN,0.6,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera musculus,2477,EN,0.6,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Balaenoptera physalus,2478,EN,0.6,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Cepphus grylle,22694861,LC,0.0,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Erignathus barbatus,8010,LC,0.0,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Megaptera novaeangliae,13006,VU,0.4,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Salmo salar,19855,LC,0.0,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Stercorarius parasiticus,22694245,LC,0.0,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Sterna paradisaea,22694629,LC,0.0,2e3,0.24545,75.45500000000001,11,NA,NA
6,Norway,Ursus maritimus,22823,CD,0.3,2e3,0.24545,75.45500000000001,11,NA,NA
7,Jan Mayen,Balaena mysticetus,2472,CR,0.8,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Balaenoptera acutorostrata,2474,LC,0.0,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Balaenoptera physalus,2478,EN,0.6,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Erignathus barbatus,8010,LC,0.0,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Sterna paradisaea,22694629,LC,0.0,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Uria aalge,22694841,LC,0.0,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Ursus maritimus,22823,VU,0.4,2016.0,0.25714,74.286,7,0.0015583636363636234,0.00779
7,Jan Mayen,Balaena mysticetus,2472,CR,0.8,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Balaenoptera acutorostrata,2474,LC,0.0,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Balaenoptera physalus,2478,EN,0.6,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Erignathus barbatus,8010,LC,0.0,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Sterna paradisaea,22694629,LC,0.0,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Uria aalge,22694841,LC,0.0,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Ursus maritimus,22823,VU,0.4,2015.0,0.25714,74.286,7,0.0027704242424242192,0.01385
7,Jan Mayen,Balaena mysticetus,2472,CR,0.8,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Balaenoptera acutorostrata,2474,LC,0.0,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Balaenoptera physalus,2478,EN,0.6,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Erignathus barbatus,8010,LC,0.0,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Sterna paradisaea,22694629,LC,0.0,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Uria aalge,22694841,LC,0.0,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Ursus maritimus,22823,VU,0.4,2014.0,0.25714,74.286,7,0.002857272727272843,0.01429
7,Jan Mayen,Balaena mysticetus,2472,CR,0.8,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Balaenoptera acutorostrata,2474,LC,0.0,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Balaenoptera physalus,2478,EN,0.6,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Erignathus barbatus,8010,LC,0.0,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Sterna paradisaea,22694629,LC,0.0,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Uria aalge,22694841,LC,0.0,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Ursus maritimus,22823,VU,0.4,2013.0,0.25714,74.286,7,0.002770909090909045,0.01385
7,Jan Mayen,Balaena mysticetus,2472,CR,0.8,2012.0,0.25714,74.286,7,0.002511333333333131,0.01256
7,Jan Mayen,Balaenoptera acutorostrata,2474,LC,0.0,2012.0,0.25714,74.286,7,0.002511333333333131,0.01256
